DataId,CommId,DeviceName,DeviceDateTime,AgeInSeconds,BatteryVoltage,GpsQuality,Latitude,Longitude,SubmergedPercent,Temperature0cm
9416330,"300234063602780","UOH-MS-0001",2015-08-13 07:00:08,25208,12.2,3,24.318634,-158.072296,10,26.6
9416296,"300234063602780","UOH-MS-0001",2015-08-13 06:50:08,24608,12.2,3,24.318348,-158.073151,10,26.6
9416290,"300234063602780","UOH-MS-0001",2015-08-13 06:40:08,24008,12.2,3,24.318094,-158.074066,10,26.6
9416283,"300234063602780","UOH-MS-0001",2015-08-13 06:30:08,23408,12.2,3,24.317808,-158.075104,10,26.6
9416274,"300234063602780","UOH-MS-0001",2015-08-13 06:20:08,22808,12.2,3,24.317238,-158.076126,13,26.6
9416268,"300234063602780","UOH-MS-0001",2015-08-13 06:10:08,22208,12.2,3,24.316628,-158.077332,13,26.6
9416253,"300234063602780","UOH-MS-0001",2015-08-13 06:00:08,21608,12.2,3,24.315859,-158.078522,13,26.6
9416177,"300234063602780","UOH-MS-0001",2015-08-13 05:50:36,21036,12.2,3,24.314825,-158.079529,9,26.6
9416028,"300234063602780","UOH-MS-0001",2015-08-13 05:40:42,20442,12.2,3,24.313063,-158.079193,15,26.6
9415955,"300234063602780","UOH-MS-0001",2015-08-13 05:30:10,19810,12.2,3,24.312515,-158.081665,12,26.6
9415947,"300234063602780","UOH-MS-0001",2015-08-13 05:20:11,19211,12.2,3,24.311348,-158.082474,11,26.6
9415941,"300234063602780","UOH-MS-0001",2015-08-13 05:10:09,18609,12.2,3,24.309919,-158.082993,9,26.65
9415927,"300234063602780","UOH-MS-0001",2015-08-13 05:00:08,18008,12.2,3,24.308245,-158.083572,9,26.65
9415893,"300234063602780","UOH-MS-0001",2015-08-13 04:50:09,17409,12.2,3,24.306728,-158.084335,10,26.65
9415887,"300234063602780","UOH-MS-0001",2015-08-13 04:40:08,16808,12.2,3,24.305023,-158.085037,11,26.65
9415880,"300234063602780","UOH-MS-0001",2015-08-13 04:30:09,16209,12.2,3,24.303366,-158.085892,11,26.65
9415871,"300234063602780","UOH-MS-0001",2015-08-13 04:20:08,15608,12.2,3,24.301605,-158.086655,12,26.65
9415866,"300234063602780","UOH-MS-0001",2015-08-13 04:10:08,15008,12.2,3,24.299978,-158.087433,13,26.65
9415852,"300234063602780","UOH-MS-0001",2015-08-13 04:00:09,14409,12.2,3,24.298491,-158.08812,14,26.65
9415853,"300234063602780","UOH-MS-0001",2015-08-13 03:50:08,13808,12.2,3,24.297153,-158.088882,15,26.65
9415637,"300234063602780","UOH-MS-0001",2015-08-13 03:40:09,13209,12.2,3,24.295668,-158.08963,11,26.65
9415550,"300234063602780","UOH-MS-0001",2015-08-13 03:30:08,12608,12.2,3,24.294001,-158.090393,11,26.65
9415541,"300234063602780","UOH-MS-0001",2015-08-13 03:20:07,12007,12.2,3,24.292095,-158.091034,10,26.65
9415535,"300234063602780","UOH-MS-0001",2015-08-13 03:10:08,11408,12.2,3,24.290012,-158.09169,13,26.65
9415522,"300234063602780","UOH-MS-0001",2015-08-13 03:00:08,10808,12.2,3,24.287931,-158.092331,11,26.7
9415488,"300234063602780","UOH-MS-0001",2015-08-13 02:50:07,10207,12.2,3,24.285877,-158.09285,11,26.7
9415482,"300234063602780","UOH-MS-0001",2015-08-13 02:40:21,9621,12.2,3,24.283791,-158.093323,10,26.7
9415475,"300234063602780","UOH-MS-0001",2015-08-13 02:30:08,9008,12.2,3,24.282038,-158.094513,10,26.65
9415466,"300234063602780","UOH-MS-0001",2015-08-13 02:20:07,8407,12.2,3,24.279528,-158.094376,10,26.7
9415463,"300234063602780","UOH-MS-0001",2015-08-13 02:12:00,7920,12.2,3,24.277826,-158.09465,10,26.7
9415445,"300234063602780","UOH-MS-0001",2015-08-13 02:00:08,7208,12.2,3,24.275436,-158.09523,13,26.7
9415360,"300234063602780","UOH-MS-0001",2015-08-13 01:50:10,6610,12.2,3,24.273329,-158.095444,12,26.7
9415244,"300234063602780","UOH-MS-0001",2015-08-13 01:41:12,6072,12.2,3,24.271633,-158.095276,11,26.7
9415145,"300234063602780","UOH-MS-0001",2015-08-13 01:30:08,5408,12.2,3,24.269447,-158.095093,11,26.7
9415146,"300234063602780","UOH-MS-0001",2015-08-13 01:20:07,4807,12.2,3,24.267317,-158.094864,11,26.7
9415132,"300234063602780","UOH-MS-0001",2015-08-13 01:10:09,4209,12.2,3,24.264965,-158.09465,12,26.65
9415120,"300234063602780","UOH-MS-0001",2015-08-13 01:00:08,3608,12.2,3,24.262651,-158.094437,13,26.65
9415083,"300234063602780","UOH-MS-0001",2015-08-13 00:50:07,3007,12.2,3,24.260292,-158.09404,11,26.65
9415077,"300234063602780","UOH-MS-0001",2015-08-13 00:40:08,2408,12.2,3,24.258181,-158.093689,11,26.65
9415070,"300234063602780","UOH-MS-0001",2015-08-13 00:30:08,1808,12.2,3,24.256006,-158.09317,10,26.65
9415062,"300234063602780","UOH-MS-0001",2015-08-13 00:20:07,1207,12.2,3,24.253862,-158.092606,13,26.65
9415056,"300234063602780","UOH-MS-0001",2015-08-13 00:10:08,608,12.2,3,24.252001,-158.092056,12,26.65
9415044,"300234063602780","UOH-MS-0001",2015-08-13 00:00:54,54,12.2,3,24.250496,-158.091583,11,26.65
9414984,"300234063602780","UOH-MS-0001",2015-08-12 23:50:07,85807,12.2,3,24.24869,-158.090622,13,26.65
9414854,"300234063602780","UOH-MS-0001",2015-08-12 23:40:08,85208,12.2,3,24.246901,-158.089722,11,26.65
9414738,"300234063602780","UOH-MS-0001",2015-08-12 23:30:08,84608,12.2,3,24.245142,-158.088684,10,26.65
9414730,"300234063602780","UOH-MS-0001",2015-08-12 23:20:07,84007,12.2,3,24.243521,-158.087753,9,26.65
9414724,"300234063602780","UOH-MS-0001",2015-08-12 23:10:08,83408,12.2,3,24.241842,-158.086929,13,26.65
9414713,"300234063602780","UOH-MS-0001",2015-08-12 23:00:08,82808,12.2,3,24.240131,-158.085999,11,26.65
9414677,"300234063602780","UOH-MS-0001",2015-08-12 22:50:08,82208,12.2,3,24.238527,-158.0849,13,26.65
9414670,"300234063602780","UOH-MS-0001",2015-08-12 22:40:07,81607,12.2,3,24.236965,-158.083694,11,26.65
9414658,"300234063602780","UOH-MS-0001",2015-08-12 22:30:07,81007,12.2,3,24.235388,-158.082443,10,26.65
9414637,"300234063602780","UOH-MS-0001",2015-08-12 22:20:08,80408,12.2,3,24.233656,-158.081024,10,26.65
9414621,"300234063602780","UOH-MS-0001",2015-08-12 22:10:08,79808,12.2,3,24.232138,-158.079575,11,26.6
9414599,"300234063602780","UOH-MS-0001",2015-08-12 22:00:08,79208,12.2,3,24.23064,-158.078094,13,26.6
9414533,"300234063602780","UOH-MS-0001",2015-08-12 21:50:09,78609,12.2,3,24.229095,-158.076462,11,26.6
9414409,"300234063602780","UOH-MS-0001",2015-08-12 21:40:08,78008,12.2,3,24.227528,-158.07489,12,26.6
9414287,"300234063602780","UOH-MS-0001",2015-08-12 21:30:08,77408,12.2,3,24.226114,-158.073441,10,26.6
9414274,"300234063602780","UOH-MS-0001",2015-08-12 21:20:08,76808,12.2,3,24.224859,-158.072144,13,26.6
9414263,"300234063602780","UOH-MS-0001",2015-08-12 21:10:09,76209,12.2,3,24.223476,-158.070862,9,26.6
9414250,"300234063602780","UOH-MS-0001",2015-08-12 21:01:00,75660,12.2,3,24.222158,-158.069763,9,26.6
9414213,"300234063602780","UOH-MS-0001",2015-08-12 20:50:13,75013,12.2,3,24.220636,-158.068527,11,26.6
9414204,"300234063602780","UOH-MS-0001",2015-08-12 20:40:10,74410,12.2,3,24.219128,-158.067276,14,26.6
9414196,"300234063602780","UOH-MS-0001",2015-08-12 20:30:09,73809,12.2,3,24.217697,-158.066101,11,26.6
9414184,"300234063602780","UOH-MS-0001",2015-08-12 20:20:09,73209,12.2,3,24.21637,-158.064835,14,26.6
9414178,"300234063602780","UOH-MS-0001",2015-08-12 20:10:10,72610,12.2,3,24.215012,-158.063553,12,26.6
9414162,"300234063602780","UOH-MS-0001",2015-08-12 20:00:09,72009,12.2,3,24.213497,-158.062225,10,26.6
9414119,"300234063602780","UOH-MS-0001",2015-08-12 19:50:09,71409,12.2,3,24.212088,-158.060684,10,26.55
9414025,"300234063602780","UOH-MS-0001",2015-08-12 19:40:08,70808,12.2,3,24.210331,-158.059143,11,26.55
9413870,"300234063602780","UOH-MS-0001",2015-08-12 19:30:09,70209,12.2,3,24.208652,-158.057526,11,26.55
9413850,"300234063602780","UOH-MS-0001",2015-08-12 19:20:09,69609,12.2,3,24.206747,-158.055786,10,26.55
9413844,"300234063602780","UOH-MS-0001",2015-08-12 19:10:09,69009,12.2,3,24.205128,-158.054123,12,26.55
9413833,"300234063602780","UOH-MS-0001",2015-08-12 19:00:08,68408,12.2,3,24.203726,-158.052368,10,26.55
9413799,"300234063602780","UOH-MS-0001",2015-08-12 18:50:10,67810,12.2,3,24.202374,-158.050644,10,26.55
9413793,"300234063602780","UOH-MS-0001",2015-08-12 18:40:08,67208,12.2,3,24.201195,-158.048782,10,26.55
9413782,"300234063602780","UOH-MS-0001",2015-08-12 18:31:06,66666,12.2,3,24.200281,-158.047165,12,26.55
9413769,"300234063602780","UOH-MS-0001",2015-08-12 18:22:14,66134,12.2,3,24.199574,-158.045563,13,26.55
9413732,"300234063602780","UOH-MS-0001",2015-08-12 18:10:09,65409,12.2,3,24.198441,-158.043625,11,26.55
9413641,"300234063602780","UOH-MS-0001",2015-08-12 18:00:36,64836,12.2,3,24.197605,-158.041672,11,26.55
9413492,"300234063602780","UOH-MS-0001",2015-08-12 17:50:10,64210,12.2,3,24.196581,-158.039413,12,26.55
9413308,"300234063602780","UOH-MS-0001",2015-08-12 17:40:09,63609,12.2,3,24.195534,-158.037201,11,26.55
9413094,"300234063602780","UOH-MS-0001",2015-08-12 17:30:09,63009,12.2,3,24.194576,-158.03508,12,26.55
9412957,"300234063602780","UOH-MS-0001",2015-08-12 17:20:08,62408,12.2,3,24.193508,-158.033112,9,26.55
9412869,"300234063602780","UOH-MS-0001",2015-08-12 17:10:08,61808,12.2,3,24.192553,-158.031189,9,26.55
9412779,"300234063602780","UOH-MS-0001",2015-08-12 17:00:08,61208,12.2,3,24.191624,-158.029266,10,26.55
9412740,"300234063602780","UOH-MS-0001",2015-08-12 16:50:08,60608,12.2,3,24.190598,-158.027176,11,26.55
9412734,"300234063602780","UOH-MS-0001",2015-08-12 16:40:08,60008,12.2,3,24.189575,-158.02504,9,26.55
9412715,"300234063602780","UOH-MS-0001",2015-08-12 16:30:08,59408,12.2,3,24.188313,-158.022842,8,26.55
9412678,"300234063602780","UOH-MS-0001",2015-08-12 16:20:08,58808,12.2,3,24.187153,-158.02066,10,26.55
9412653,"300234063602780","UOH-MS-0001",2015-08-12 16:10:09,58209,12.2,3,24.185942,-158.018555,10,26.55
9412613,"300234063602780","UOH-MS-0001",2015-08-12 16:00:08,57608,12.2,3,24.184893,-158.016388,9,26.55
9412442,"300234063602780","UOH-MS-0001",2015-08-12 15:50:08,57008,12.2,3,24.183838,-158.01413,13,26.55
9412281,"300234063602780","UOH-MS-0001",2015-08-12 15:40:08,56408,12.2,3,24.182865,-158.011887,12,26.55
9412082,"300234063602780","UOH-MS-0001",2015-08-12 15:30:36,55836,12.2,3,24.182056,-158.009903,10,26.55
9411982,"300234063602780","UOH-MS-0001",2015-08-12 15:20:43,55243,12.2,3,24.181149,-158.00766,13,26.55
9411974,"300234063602780","UOH-MS-0001",2015-08-12 15:10:18,54618,12.2,3,24.180437,-158.005417,8,26.55
9411962,"300234063602780","UOH-MS-0001",2015-08-12 15:00:12,54012,12.2,3,24.179737,-158.003143,14,26.55
9411927,"300234063602780","UOH-MS-0001",2015-08-12 14:50:10,53410,12.2,3,24.17893,-158.000732,12,26.55
9411921,"300234063602780","UOH-MS-0001",2015-08-12 14:40:10,52810,12.2,3,24.178289,-157.998352,12,26.55
9411914,"300234063602780","UOH-MS-0001",2015-08-12 14:30:08,52208,12.2,3,24.177717,-157.99588,11,26.55
9411900,"300234063602780","UOH-MS-0001",2015-08-12 14:20:09,51609,12.2,3,24.177505,-157.993393,11,26.55
9411894,"300234063602780","UOH-MS-0001",2015-08-12 14:10:09,51009,12.2,3,24.176981,-157.990906,10,26.55
9411878,"300234063602780","UOH-MS-0001",2015-08-12 14:00:08,50408,12.2,3,24.176216,-157.988495,10,26.55
9411840,"300234063602780","UOH-MS-0001",2015-08-12 13:50:08,49808,12.2,3,24.175646,-157.986221,11,26.55
9411760,"300234063602780","UOH-MS-0001",2015-08-12 13:40:08,49208,12.2,3,24.175184,-157.984085,10,26.55
9411623,"300234063602780","UOH-MS-0001",2015-08-12 13:30:08,48608,12.2,3,24.174782,-157.981857,9,26.55
9411571,"300234063602780","UOH-MS-0001",2015-08-12 13:20:08,48008,12.2,3,24.174791,-157.979675,11,26.55
9411563,"300234063602780","UOH-MS-0001",2015-08-12 13:10:08,47408,12.2,3,24.174679,-157.977478,9,26.55
9411553,"300234063602780","UOH-MS-0001",2015-08-12 13:00:07,46807,12.2,3,24.174709,-157.975266,12,26.55
9411518,"300234063602780","UOH-MS-0001",2015-08-12 12:50:07,46207,12.2,3,24.174887,-157.973099,12,26.55
9411512,"300234063602780","UOH-MS-0001",2015-08-12 12:40:07,45607,12.2,3,24.174953,-157.971008,9,26.55
9411505,"300234063602780","UOH-MS-0001",2015-08-12 12:30:07,45007,12.2,3,24.174997,-157.968826,12,26.55
9411500,"300234063602780","UOH-MS-0001",2015-08-12 12:20:07,44407,12.2,3,24.17518,-157.966537,11,26.55
9411491,"300234063602780","UOH-MS-0001",2015-08-12 12:10:09,43809,12.2,3,24.175749,-157.964325,12,26.55
9411478,"300234063602780","UOH-MS-0001",2015-08-12 12:01:06,43266,12.2,3,24.176134,-157.962387,12,26.55
9411430,"300234063602780","UOH-MS-0001",2015-08-12 11:50:08,42608,12.2,3,24.176529,-157.959976,10,26.55
9411406,"300234063602780","UOH-MS-0001",2015-08-12 11:40:07,42007,12.2,3,24.177061,-157.957764,9,26.6
9411256,"300234063602780","UOH-MS-0001",2015-08-12 11:30:08,41408,12.2,3,24.177729,-157.955704,13,26.6
9411162,"300234063602780","UOH-MS-0001",2015-08-12 11:20:55,40855,12.2,3,24.178375,-157.953857,11,26.6
9411155,"300234063602780","UOH-MS-0001",2015-08-12 11:10:18,40218,12.2,3,24.17922,-157.951782,10,26.55
9411144,"300234063602780","UOH-MS-0001",2015-08-12 11:00:15,39615,12.2,3,24.179895,-157.949844,9,26.55
9411106,"300234063602780","UOH-MS-0001",2015-08-12 10:50:09,39009,12.2,3,24.180389,-157.947968,12,26.6
9411100,"300234063602780","UOH-MS-0001",2015-08-12 10:40:07,38407,12.2,3,24.180918,-157.946075,11,26.6
9411091,"300234063602780","UOH-MS-0001",2015-08-12 10:30:07,37807,12.2,3,24.181778,-157.944168,11,26.6
9411082,"300234063602780","UOH-MS-0001",2015-08-12 10:20:08,37208,12.2,3,24.18268,-157.942078,10,26.6
9411076,"300234063602780","UOH-MS-0001",2015-08-12 10:10:09,36609,12.2,3,24.183731,-157.940033,11,26.6
9411062,"300234063602780","UOH-MS-0001",2015-08-12 10:00:06,36006,12.2,3,24.184837,-157.938354,10,26.6
9411022,"300234063602780","UOH-MS-0001",2015-08-12 09:50:07,35407,12.2,3,24.185848,-157.936829,9,26.6
9411016,"300234063602780","UOH-MS-0001",2015-08-12 09:40:07,34807,12.2,3,24.186743,-157.935226,10,26.6
9410876,"300234063602780","UOH-MS-0001",2015-08-12 09:30:07,34207,12.2,3,24.187658,-157.933533,11,26.6
9410755,"300234063602780","UOH-MS-0001",2015-08-12 09:20:07,33607,12.2,3,24.188608,-157.931931,10,26.6
9410749,"300234063602780","UOH-MS-0001",2015-08-12 09:10:09,33009,12.2,3,24.189552,-157.930374,10,26.6
9410737,"300234063602780","UOH-MS-0001",2015-08-12 09:00:07,32407,12.2,3,24.190552,-157.928833,12,26.6
9410702,"300234063602780","UOH-MS-0001",2015-08-12 08:50:07,31807,12.2,3,24.19142,-157.927429,11,26.6
9410696,"300234063602780","UOH-MS-0001",2015-08-12 08:40:08,31208,12.2,3,24.192263,-157.926025,10,26.6
9410689,"300234063602780","UOH-MS-0001",2015-08-12 08:30:07,30607,12.2,3,24.193085,-157.924789,12,26.6
9410680,"300234063602780","UOH-MS-0001",2015-08-12 08:20:08,30008,12.2,3,24.194017,-157.92366,9,26.6
9410674,"300234063602780","UOH-MS-0001",2015-08-12 08:10:07,29407,12.2,3,24.19492,-157.922638,9,26.6
9410661,"300234063602780","UOH-MS-0001",2015-08-12 08:01:31,28891,12.2,3,24.195799,-157.921799,9,26.6
9410544,"300234063602780","UOH-MS-0001",2015-08-12 07:50:08,28208,12.2,3,24.197147,-157.920975,9,26.6
9410427,"300234063602780","UOH-MS-0001",2015-08-12 07:40:09,27609,12.2,3,24.197767,-157.919907,10,26.6
9410358,"300234063602780","UOH-MS-0001",2015-08-12 07:30:08,27008,12.2,3,24.198484,-157.919266,15,26.6
9410346,"300234063602780","UOH-MS-0001",2015-08-12 07:20:09,26409,12.2,3,24.199291,-157.919128,12,26.6
9410340,"300234063602780","UOH-MS-0001",2015-08-12 07:10:08,25808,12.2,3,24.199989,-157.919067,10,26.6
9410328,"300234063602780","UOH-MS-0001",2015-08-12 07:00:07,25207,12.2,3,24.200605,-157.919128,12,26.6
9410293,"300234063602780","UOH-MS-0001",2015-08-12 06:50:08,24608,12.2,3,24.201138,-157.919418,9,26.6
9410286,"300234063602780","UOH-MS-0001",2015-08-12 06:40:07,24007,12.2,3,24.201773,-157.919403,11,26.6
9410278,"300234063602780","UOH-MS-0001",2015-08-12 06:30:08,23408,12.2,3,24.202394,-157.919388,12,26.6
9410269,"300234063602780","UOH-MS-0001",2015-08-12 06:20:09,22809,12.2,3,24.203037,-157.919647,12,26.6
9410262,"300234063602780","UOH-MS-0001",2015-08-12 06:10:08,22208,12.2,3,24.203901,-157.919571,13,26.65
9410248,"300234063602780","UOH-MS-0001",2015-08-12 06:00:08,21608,12.2,3,24.204536,-157.919998,8,26.65
9410144,"300234063602780","UOH-MS-0001",2015-08-12 05:50:08,21008,12.2,3,24.205173,-157.920135,12,26.65
9410003,"300234063602780","UOH-MS-0001",2015-08-12 05:40:07,20407,12.2,3,24.205853,-157.92041,10,26.65
9409937,"300234063602780","UOH-MS-0001",2015-08-12 05:30:09,19809,12.2,3,24.206373,-157.920975,12,26.65
9409926,"300234063602780","UOH-MS-0001",2015-08-12 05:20:07,19207,12.2,3,24.206642,-157.921692,11,26.65
9409919,"300234063602780","UOH-MS-0001",2015-08-12 05:10:09,18609,12.2,3,24.206568,-157.921585,10,26.65
9409906,"300234063602780","UOH-MS-0001",2015-08-12 05:01:55,18115,12.2,3,24.206959,-157.922134,10,26.65
9409873,"300234063602780","UOH-MS-0001",2015-08-12 04:50:22,17422,12.2,3,24.207178,-157.922806,11,26.65
9409862,"300234063602780","UOH-MS-0001",2015-08-12 04:40:11,16811,12.2,3,24.207466,-157.92337,11,26.65
9409852,"300234063602780","UOH-MS-0001",2015-08-12 04:30:10,16210,12.2,3,24.207573,-157.923981,11,26.65
9409838,"300234063602780","UOH-MS-0001",2015-08-12 04:20:08,15608,12.2,3,24.207405,-157.924255,12,26.65
9409831,"300234063602780","UOH-MS-0001",2015-08-12 04:10:08,15008,12.2,3,24.207348,-157.924545,11,26.65
9409814,"300234063602780","UOH-MS-0001",2015-08-12 04:00:09,14409,12.2,3,24.207048,-157.924942,12,26.65
9409767,"300234063602780","UOH-MS-0001",2015-08-12 03:50:10,13810,12.2,3,24.20672,-157.925247,10,26.65
9409637,"300234063602780","UOH-MS-0001",2015-08-12 03:40:08,13208,12.2,3,24.206387,-157.925629,11,26.65
9409505,"300234063602780","UOH-MS-0001",2015-08-12 03:30:08,12608,12.2,3,24.205614,-157.926224,11,26.7
9409491,"300234063602780","UOH-MS-0001",2015-08-12 03:20:08,12008,12.2,3,24.204777,-157.926849,10,26.65
9409485,"300234063602780","UOH-MS-0001",2015-08-12 03:10:08,11408,12.2,3,24.203861,-157.927322,11,26.65
9409465,"300234063602780","UOH-MS-0001",2015-08-12 03:00:08,10808,12.2,3,24.203209,-157.927826,10,26.65
9409429,"300234063602780","UOH-MS-0001",2015-08-12 02:50:08,10208,12.2,3,24.202574,-157.928238,11,26.7
9409422,"300234063602780","UOH-MS-0001",2015-08-12 02:40:08,9608,12.2,3,24.202021,-157.928482,12,26.65
9409412,"300234063602780","UOH-MS-0001",2015-08-12 02:30:08,9008,12.2,3,24.201475,-157.928741,12,26.7
9409398,"300234063602780","UOH-MS-0001",2015-08-12 02:20:09,8409,12.2,3,24.200932,-157.929153,12,26.7
9409391,"300234063602780","UOH-MS-0001",2015-08-12 02:10:08,7808,12.2,3,24.200428,-157.929657,10,26.7
9409376,"300234063602780","UOH-MS-0001",2015-08-12 02:00:55,7255,12.2,3,24.200014,-157.930237,12,26.7
9409302,"300234063602780","UOH-MS-0001",2015-08-12 01:50:08,6608,12.2,3,24.199528,-157.93071,9,26.7
9409177,"300234063602780","UOH-MS-0001",2015-08-12 01:40:10,6010,12.2,3,24.199144,-157.931168,11,26.7
9409070,"300234063602780","UOH-MS-0001",2015-08-12 01:30:08,5408,12.2,3,24.198736,-157.931931,13,26.7
9409055,"300234063602780","UOH-MS-0001",2015-08-12 01:20:09,4809,12.2,3,24.198383,-157.932556,9,26.7
9409050,"300234063602780","UOH-MS-0001",2015-08-12 01:10:08,4208,12.2,3,24.197865,-157.933136,11,26.7
9409036,"300234063602780","UOH-MS-0001",2015-08-12 01:00:09,3609,12.2,3,24.197351,-157.933777,10,26.7
9408994,"300234063602780","UOH-MS-0001",2015-08-12 00:50:08,3008,12.2,3,24.196634,-157.934479,11,26.7
9408987,"300234063602780","UOH-MS-0001",2015-08-12 00:40:08,2408,12.2,3,24.195902,-157.935028,10,26.7
9408976,"300234063602780","UOH-MS-0001",2015-08-12 00:30:08,1808,12.2,3,24.195173,-157.935425,13,26.7
9408964,"300234063602780","UOH-MS-0001",2015-08-12 00:20:09,1209,12.2,3,24.194418,-157.935867,12,26.7
9408957,"300234063602780","UOH-MS-0001",2015-08-12 00:10:08,608,12.2,3,24.193508,-157.936035,9,26.7
9408942,"300234063602780","UOH-MS-0001",2015-08-12 00:00:08,8,12.2,3,24.192945,-157.936188,12,26.7
9408872,"300234063602780","UOH-MS-0001",2015-08-11 23:50:09,85809,12.2,3,24.192406,-157.936493,13,26.7
9408871,"300234063602780","UOH-MS-0001",2015-08-11 23:40:08,85208,12.2,3,24.191734,-157.936707,11,26.7
9408629,"300234063602780","UOH-MS-0001",2015-08-11 23:30:09,84609,12.2,3,24.190857,-157.936829,9,26.7
9408617,"300234063602780","UOH-MS-0001",2015-08-11 23:20:08,84008,12.2,3,24.189964,-157.936615,11,26.7
9408609,"300234063602780","UOH-MS-0001",2015-08-11 23:10:08,83408,12.2,3,24.189259,-157.936386,12,26.65
9408593,"300234063602780","UOH-MS-0001",2015-08-11 23:00:08,82808,12.2,3,24.188505,-157.936066,9,26.65
9408563,"300234063602780","UOH-MS-0001",2015-08-11 22:51:27,82287,12.2,3,24.187748,-157.935791,12,26.65
9408551,"300234063602780","UOH-MS-0001",2015-08-11 22:40:08,81608,12.2,3,24.187103,-157.935608,11,26.65
9408542,"300234063602780","UOH-MS-0001",2015-08-11 22:30:08,81008,12.2,3,24.186209,-157.935257,11,26.6
9408530,"300234063602780","UOH-MS-0001",2015-08-11 22:20:09,80409,12.2,3,24.185349,-157.935104,13,26.6
9408522,"300234063602780","UOH-MS-0001",2015-08-11 22:10:06,79806,12.2,3,24.184469,-157.935013,10,26.6
9408504,"300234063602780","UOH-MS-0001",2015-08-11 22:00:07,79207,12.2,3,24.183676,-157.934982,11,26.6
9408450,"300234063602780","UOH-MS-0001",2015-08-11 21:50:07,78607,12.2,3,24.182791,-157.934967,12,26.65
9408326,"300234063602780","UOH-MS-0001",2015-08-11 21:40:07,78007,12.2,3,24.182007,-157.935074,10,26.6
